dataset,model_key,prompt_strategy,model_condition,topology,minority_ratio,position_config,n,baseline_ev_mean,baseline_ev_std,final_ev_mean,final_ev_std,shadow_ev_mean,shadow_ev_std,shift_final,shift_shadow
moral_stories,qwen-7b-instruct,rigid:rigid,model_induced,star,0.2,1,3200,4.15019909962261,0.7676529080775963,4.54436176800214,0.7998079006492347,5.016282721341916,0.7465984031857142,0.39416266837953007,0.866083621719306
moral_stories,qwen-7b-instruct,rigid:rigid,model_induced,star,0.3,0,2800,4.149992942739064,0.7677579218117538,5.187234380371453,0.8407643197388984,4.875496367374344,0.8124941713792749,1.0372414376323889,0.7255034246352805
moral_stories,qwen-7b-instruct,rigid:rigid,model_induced,star,0.3,1,2800,4.149959956757777,0.767581452872215,4.42893513322808,0.784045926559792,4.99544054477559,0.7406038679777724,0.27897517647030323,0.8454805880178133
synthetic,llama-8b-instruct,rigid:rigid,model_induced,chain,0.1,0,450,5.3238461332425775,0.7243622199928751,4.437125229607913,0.8821728495238621,5.074443247716715,1.0510216452894383,-0.8867209036346644,-0.24940288552586232
synthetic,llama-8b-instruct,rigid:rigid,model_induced,chain,0.1,1,450,5.324151831157591,0.7244463680932144,4.453812215044289,0.7658154225383628,5.060117941427028,0.9830863310014343,-0.8703396161133021,-0.2640338897305634
synthetic,llama-8b-instruct,rigid:rigid,model_induced,chain,0.1,2,450,5.3245476706777985,0.7238065025983902,4.2464138369684,0.9025345235495802,4.97417293687649,1.0373268543188552,-1.0781338337093986,-0.3503747338013081
synthetic,llama-8b-instruct,rigid:rigid,model_induced,chain,0.2,0,400,5.324545694176805,0.724301511988222,4.479076606633762,0.827298849843225,5.135472054610794,1.0231887505331083,-0.8454690875430426,-0.18907363956601042
synthetic,llama-8b-instruct,rigid:rigid,model_induced,chain,0.2,1,400,5.3242956143528,0.724581565295012,4.414820415509148,0.7750143492772401,5.018151796642821,0.9838751228494284,-0.9094751988436522,-0.30614381770997934
synthetic,llama-8b-instruct,rigid:rigid,model_induced,chain,0.2,2,400,5.324434894716201,0.7243907462358649,4.2697088580839555,0.9079104417509114,5.004097889455705,1.0448293725020912,-1.0547260366322453,-0.32033700526049547
synthetic,llama-8b-instruct,rigid:rigid,model_induced,chain,0.3,0,350,5.324601997933676,0.7247614724066116,4.511995103279753,0.8181551387627951,5.10980996346734,1.0060319556871782,-0.8126068946539222,-0.21479203446633566
synthetic,llama-8b-instruct,rigid:rigid,model_induced,chain,0.3,1,350,5.324292885473773,0.7245517618070382,4.392392313367024,0.8112472976581195,5.0216275369494845,0.9820691878686517,-0.9319005721067493,-0.3026653485242887
synthetic,llama-8b-instruct,rigid:rigid,model_induced,chain,0.3,2,350,5.324072093289686,0.7248951122912829,4.300192418362204,0.8729865173749934,5.004067252469342,1.0631856899907526,-1.0238796749274828,-0.32000484082034397
synthetic,llama-8b-instruct,rigid:rigid,model_induced,circle,0.1,0,450,5.324306815612582,0.7243762051072415,4.642144646909421,0.8910706896633608,5.221236450890811,1.0644379858250526,-0.6821621687031607,-0.10307036472177078
synthetic,llama-8b-instruct,rigid:rigid,model_induced,circle,0.2,0,400,5.32380542002846,0.7249535896454088,4.649571403971232,0.9020858148861767,5.244062077386624,1.0765758905496516,-0.6742340160572278,-0.07974334264183636
synthetic,llama-8b-instruct,rigid:rigid,model_induced,circle,0.3,0,349,5.321357375709558,0.7240282914185724,4.6990688954314495,0.8481977532244109,5.297768888148378,0.9868137182238887,-0.6222884802781081,-0.02358848756117915
synthetic,llama-8b-instruct,rigid:rigid,model_induced,fc,0.1,0,448,5.321426670032421,0.7260796733298366,5.711259654222311,0.5793533837356823,5.42832793135213,0.7436342080403345,0.38983298418988976,0.10690126131970867
synthetic,llama-8b-instruct,rigid:rigid,model_induced,fc,0.2,0,400,5.3238556381177204,0.7248117961626566,5.56087625134448,0.6889543753166515,5.57031792091137,0.8007549443231389,0.23702061322675938,0.24646228279364912
synthetic,llama-8b-instruct,rigid:rigid,model_induced,fc,0.3,0,350,5.323441395397399,0.7249016821447619,5.669570322745388,0.6618258526736924,5.445582674807488,0.8128003692655216,0.34612892734798884,0.1221412794100889
synthetic,llama-8b-instruct,rigid:rigid,model_induced,star,0.1,0,450,5.323771304685363,0.7245920369022133,4.927034872284405,0.6826652968068493,5.2566684711731115,0.9667778689660469,-0.39673643240095835,-0.06710283351225144
synthetic,llama-8b-instruct,rigid:rigid,model_induced,star,0.1,1,450,5.3240829298267895,0.7245211889714273,4.953361056725588,0.5622855363701209,5.4084274596905075,0.982136068841656,-0.37072187310120164,0.08434452986371799
